Operation,Word,Frequency,Time Taken
Add,mastin,86971,0.0033712000000036824
Add,arri,165728,0.0034142999999957624
Add,myalbum,38583,0.0033908999999994194
Add,asciz,178580,0.0033759000000017636
Add,laun,53543,0.0033020999999990863
Add,ecorv,40381,0.003303299999998899
Add,hagerman,164225,0.0034138999999981934
Add,swu,40715,0.0034033000000022184
Add,feloniously,46717,0.003347000000005096
Add,mpe,507157,0.003300199999998199
Add,isbl,457509,0.003349299999996447
Add,mechanism,17771611,0.0034701000000012527
Add,valier,60796,0.003337200000004259
Add,midtp,32472,0.0033401000000026215
Add,reall,133237,0.003337299999998322
Add,sommerfeld,90630,0.003332400000005009
Add,kittanning,106148,0.0034391999999954237
Add,emtec,108481,0.003418400000001043
Add,raiford,39679,0.0034003999999967505
Add,musi,550994,0.0033107000000001108
Add,swaging,33890,0.0034496000000032723
Add,mouvements,46731,0.0034151999999991745
Add,axtell,184547,0.0033432999999973845
Add,issc,50087,0.0033468000000027587
Add,ooad,32590,0.0036995999999973606
Add,probleme,370601,0.0033259000000001038
Add,hoedown,76830,0.00344700000000131
Add,nucleated,60831,0.003344600000005471
Add,biocompare,359823,0.003345400000000609
Add,txqueuelen,30879,0.0034105999999951564
Add,jacuzzi,3855111,0.0033981999999994628
Add,misreporting,48156,0.0033699000000027013
Add,epiphytes,42943,0.0033612999999945714
Add,stoping,112381,0.0034120999999984747
Add,crossingovercom,30998,0.0032839000000066676
Add,munk,147529,0.003370499999995502
Add,beggar,531456,0.003351100000003271
Add,gamester,48502,0.0033299999999982788
Add,cisneros,314720,0.0034303999999991674
Add,boy,58664244,0.0033851000000026943
Add,federalsburg,36912,0.0033844000000016194
Add,aleem,34889,0.003326199999996504
Add,sligh,43136,0.0033874000000011506
Add,n,437961375,0.0033195999999975356
Add,liest,37348,0.0033637000000013018
Add,botha,266218,0.003418799999998612
Add,medievalist,41258,0.0033348999999986972
Add,stimulators,354969,0.0033468000000027587
Add,roughed,75196,0.0033935000000013815
Add,taba,210685,0.003327599999998654
Add,ptdins,54609,0.0034026999999952068
Add,vendredi,179640,0.0033978000000018937
Add,luckie,95059,0.003334800000004634
Add,pocketwatch,39696,0.003401599999996563
Add,lifecare,78179,0.003345799999998178
Add,maria,14347893,0.0033938999999989505
Add,mtoe,34748,0.0034468000000060783
Add,asnblock,1725480,0.0033590999999972837
Add,decimate,87477,0.0033394000000015467
Add,berlioz,315320,0.003386500000004844
Add,beauceron,32807,0.0034478999999976168
Add,cephalosporins,139232,0.0033618000000004145
Add,bellshill,87531,0.003399000000001706
Add,gilydd,49419,0.0033292000000031408
Add,ncpc,45424,0.0033752000000006888
Add,shaun,2299131,0.003416600000001324
Add,planners,5342167,0.0033640999999988708
Add,consi,37902,0.003341300000002434
Add,conven,166348,0.0033655000000010205
Add,unexplained,1064682,0.0033543999999992025
Add,dimitrie,66390,0.003407500000001562
Add,moultonborough,35732,0.003327400000003422
Add,erotismo,211956,0.0033840999999981136
Add,securement,62691,0.003382299999998395
Add,reliabilities,42752,0.003373700000004476
Add,africana,273948,0.0034118999999961375
Add,xo,1158214,0.0033620000000027517
Add,perusal,259627,0.0033348999999986972
Add,twitchy,79425,0.003430800000003842
Add,padfield,31155,0.003326599999994073
Add,hideyuki,50670,0.00342990000000043
Add,masaharu,52976,0.003366300000003264
Add,taree,143471,0.0034204000000030987
Add,bamburgh,48070,0.0033449999999959346
Add,hades,536971,0.0033748000000031197
Add,gedbrowser,32472,0.0034060999999994124
Add,divulging,83062,0.0034303999999991674
Add,distinfo,524306,0.0033549999999991087
Add,iiis,48148,0.0033284999999949605
Add,kemptville,70641,0.0033321000000015033
Add,ssds,40950,0.003387600000003488
Add,latortue,36482,0.0034326999999976238
Add,rubberball,228332,0.0033794000000000324
Add,aue,134921,0.0033434999999997217
Add,fotr,101062,0.003346499999999253
Add,ceci,227972,0.003427500000000805
Add,interannual,180245,0.0033299000000042156
Add,belmonte,108456,0.003334099999996454
Add,despoiled,35046,0.0033591999999984523
Add,publicise,238511,0.0033357000000009407
Add,carbuncle,69562,0.003478100000002371
Add,wbl,99779,0.0033833999999970388
Add,glucuronic,32093,0.003377299999996808
Add,motivator,326314,0.003339300000000378
Add,tenderer,312273,0.003425499999998749
Add,pagans,650545,0.0034452000000015914
Add,transfinite,43104,0.0033738999999997077
Add,zelienople,59687,0.003313300000002073
Add,barnacle,175347,0.0033729000000022324
Add,clus,104482,0.0035188999999959947
Add,eqip,73957,0.003380200000002276
Add,memcmp,83653,0.0033705000000026075
Add,brickshooter,51880,0.003342400000001078
Add,privy,742055,0.003412300000000812
Add,checkin,601717,0.0034530000000003724
Add,brisa,77565,0.0033845999999968512
Add,ebs,392400,0.0033762999999993326
Add,notundelend,52087,0.003377899999996714
Add,roken,32290,0.0033879999999939514
Add,curia,203518,0.003471699999998634
Add,remanufacture,74315,0.0033578999999974712
Add,pfeiffer,993488,0.0033993999999992752
Add,goalscorers,46906,0.0033960999999962382
Add,kahle,104531,0.0033632999999966273
Add,pctronix,33844,0.003425499999998749
Add,kampala,409243,0.0033764000000005012
Add,subsets,1520074,0.0034083000000038055
Add,densities,1939493,0.003387500000002319
Add,ranald,40578,0.0033887000000021317
Add,flagellum,96554,0.00347370000000069
Add,outdid,51994,0.003372300000002326
Add,timidly,100477,0.0033781000000061567
Add,pxa,71522,0.003335999999997341
Add,damnable,57778,0.003423800000000199
Add,daunting,1295706,0.0034199999999984243
Add,alcaucin,41104,0.003408600000000206
Add,abducting,57282,0.0033463999999980842
Add,extension,34464199,0.003375999999995827
Add,sarovar,32388,0.003407500000001562
Add,legends,7869529,0.0034428999999960297
Add,sayings,1433495,0.0034320000000036543
Add,studiologic,35277,0.0033205000000009477
Add,spyro,334183,0.0033564000000012584
Add,kirkendall,41425,0.0033916000000004942
Add,trenty,34964,0.0034634000000011156
Add,invigorated,102470,0.003348000000002571
Add,uniforme,40020,0.003374700000001951
Add,antihero,129693,0.0033577999999963026
Add,valvoline,120448,0.003399899999998013
Add,kes,556561,0.0039052999999995563
Add,inmates,2569921,0.00337170000000242
Add,rhodesia,390371,0.0034048000000055367
Add,pleted,148007,0.0033981999999994628
Add,shiara,34394,0.003477700000004802
Add,wildman,223572,0.0034090999999989435
Add,jessa,47987,0.003386500000004844
Add,dysarthria,45020,0.003357400000005839
Add,tbox,118927,0.003395600000004606
Add,ferpa,224784,0.003431999999996549
Add,blockaded,58604,0.003386200000001338
Add,blackout,1211055,0.0033661000000009267
Add,fieldtypet,47440,0.0034952000000032513
Add,organists,98088,0.00335969999999719
Add,vause,33062,0.0034327999999987924
Add,wwwremax,43700,0.0034023999999988064
Add,shyer,32023,0.003400000000006287
Add,roex,53482,0.0034232000000002927
Add,alecm,38587,0.0033452999999994404
Add,markee,52452,0.0034050999999948317
Add,porttype,60986,0.003416999999998893
Add,subwoofer,2853707,0.003509100000002263
Add,occhi,102232,0.0033957000000057747
Add,newsreaders,179816,0.0033652999999986832
Add,andd,65488,0.0034205999999983305
Add,dndblog,30901,0.003397700000000725
Add,breweries,664123,0.003470000000000084
Add,temat,70308,0.003367499999995971
Add,surman,42530,0.0034005000000050245
Add,dierdre,93576,0.003510399999996139
Add,soundtrack,9215529,0.0034144999999980996
Add,vfunc,130790,0.0034003000000026873
Add,ioo,52104,0.0033462000000028524
Add,lavande,34324,0.0033314000000004285
Add,eventtype,54478,0.003506299999997964
Add,wellingtons,59315,0.0033924000000027377
Add,suppor,126886,0.0033575000000070077
Add,gasohol,49476,0.0033467999999956533
Add,adverb,277019,0.003347800000000234
Add,kingsland,331371,0.003457199999999716
Add,inaugurated,666076,0.0033655000000010205
Add,meritage,115173,0.0033779000000038195
Add,tarra,31743,0.0033640999999988708
Add,survivor,5618749,0.0034131999999971185
Add,vsb,189524,0.003410699999996325
Add,bizrate,9051799,0.003369300000002795
Add,dobry,33203,0.0033644999999964398
Add,plas,433748,0.0033596000000031268
Add,hireling,31258,0.003427899999998374
Add,airheads,58440,0.0034424000000043975
Add,pruebas,64473,0.0034127999999995495
Add,hustlercom,31163,0.003357800000003408
Add,obstructions,562728,0.0033712999999977455
Add,dongola,33934,0.003347299999994391
Add,xbel,49689,0.0034437000000053786
Add,mosiac,42259,0.0034111999999950626
Add,demark,35879,0.003400400000003856
Add,paying,19621495,0.0033715000000000828
Add,lobbed,64110,0.003549300000003086
Add,mjb,116470,0.003413200000004224
Add,operacion,64498,0.0033764000000005012
Add,bandspop,39808,0.0034656000000055087
Add,spqr,53598,0.003350400000002196
Add,synopsys,265906,0.0034689000000014403
Add,pumpers,69179,0.0034205999999983305
Add,matthieu,177407,0.003439000000000192
Add,kolpin,55640,0.0033936999999966133
Add,festvox,41462,0.0033604999999994334
Add,yid,45268,0.003390299999999513
Add,displease,61186,0.0033937000000037187
Add,slab,2091074,0.0034357999999983235
Add,vilification,109928,0.003365399999999852
Add,proview,161140,0.0033738999999997077
Add,lojban,241195,0.003433100000002298
Add,embossing,610583,0.0034227999999956182
Add,kpt,85391,0.003310599999998942
Add,paves,257565,0.0033468000000027587
Add,attachurlpath,104532,0.003332299999996735
Add,eucharist,964355,0.0034865999999951214
Add,receptors,5189813,0.0033901999999983445
Add,ahsan,64647,0.003368000000001814
Add,aspiring,1497326,0.0033604999999994334
Add,wrester,213473,0.003378800000000126
Add,eurax,77169,0.003457599999997285
Add,philosphy,81599,0.003378800000000126
Add,responsivity,68776,0.0033308000000005222
Add,vizcaya,152916,0.0033557000000001835
Add,circumvent,649016,0.0033975999999995565
Add,taylor,26736684,0.0035069999999990387
Add,nebbiolo,60191,0.0033999999999991815
Add,mainz,943816,0.003392699999999138
Add,rhythm,6993833,0.0034223999999980492
Add,ority,34629,0.003392600000005075
Add,neoprene,1212726,0.003430899999997905
Add,gentry,1100809,0.003368099999995877
Add,sidell,34160,0.003421499999994637
Add,underpasses,35923,0.0034303999999991674
Add,tracker,11054208,0.0034218000000052484
Add,hersch,83109,0.0034208000000006678
Add,campusi,66157,0.003375899999994658
Add,dukla,33406,0.003386900000002413
Add,gpz,53869,0.0034108999999986622
Add,stringer,728602,0.0034337000000022044
Add,horfield,31432,0.0033922000000004005
Add,tetrahydrocannabinol,64037,0.0033591999999984523
Add,anime,31334688,0.0034269000000008987
Add,polifoniczne,765216,0.0033786999999989575
Add,sunhelp,148938,0.00347370000000069
Add,slk,549941,0.003355400000003783
Add,ruination,44713,0.003408699999994269
Add,boosley,60130,0.0034002000000015187
Add,achitecture,36270,0.003416399999998987
Add,gesture,2211952,0.003428699999993512
Add,pushmataha,36322,0.0034658000000007405
Add,predhel,47477,0.003551500000000374
Add,na,44784650,0.0034643000000045276
Add,burrum,49503,0.0033911000000017566
Add,trail,23648838,0.003415499999995575
Add,mblog,77758,0.003430899999997905
Add,taxe,63476,0.003410500000001093
Add,courteously,117745,0.003357600000001071
Add,melwood,35489,0.0034022000000035746
Add,mesh,23650447,0.0035258999999996377
Add,dnm,105877,0.003382299999998395
Add,arni,67753,0.0034030999999998812
Add,cognito,39025,0.0034159999999943125
Add,breck,240154,0.003392300000001569
Add,charismatic,967779,0.0034804000000008273
Add,paymate,49492,0.003383599999999376
Add,foner,57526,0.0033501000000057957
Add,nutrabolics,132848,0.0033533000000005586
Add,fuses,984514,0.003433800000003373
Add,yacom,38181,0.0034587999999970975
Add,codecs,1185012,0.003479499999997415
Add,sessionid,138302,0.0034050000000007685
Add,contra,2753017,0.0034895000000005894
Add,diener,118365,0.0034303999999991674
Add,settype,58129,0.0034739999999970905
Add,fiig,43576,0.0033797999999976014
Add,fav,2574840,0.003369100000000458
Add,breakdown,7193446,0.0033773000000039133
Add,aconcagua,97248,0.003523000000001275
Add,antiperspirant,66193,0.003469799999997747
Add,rabbani,68046,0.0034233999999955245
Add,doled,78428,0.003471099999998728
Add,humayun,70150,0.0033665999999996643
Add,blacklist,944221,0.0034483999999963544
Add,mmsa,35788,0.003379700000003538
Add,massimo,751647,0.0034232000000002927
Add,colour,29049269,0.00343809999999678
Add,dvdshop,50875,0.0033685000000005516
Add,bigpond,555668,0.0034212999999994054
Add,cleaning,29202463,0.0034418000000044913
Add,sanam,52169,0.0034749000000005026
Add,allpolitics,82265,0.0033948999999964258
Add,ryzom,239144,0.0033634999999989645
Add,prodigious,311108,0.0035006000000024073
Add,twinstuff,86052,0.00348189999999704
Add,kersee,30762,0.0033823999999995635
Add,googeel,38139,0.0033858999999978323
Add,snigger,34832,0.0033833000000029756
Add,tacuba,86552,0.003448899999995092
Add,showme,60222,0.0034385000000014543
Add,vestry,228589,0.003387600000003488
Add,coven,295821,0.0034138999999981934
Add,xrecord,43418,0.003377499999999145
Add,chambertin,47620,0.0034418999999985544
Add,documentum,367881,0.0034022999999976378
Add,booming,1170560,0.0033776000000003137
Add,tennischampion,56436,0.003353599999996959
Add,compagna,31586,0.0034938000000011016
Add,milestone,3086751,0.0034688000000002717
Add,hardcore,41125351,0.0033946000000000254
Add,galician,444804,0.003369100000000458
Add,handsigned,64847,0.003380599999999845
Add,shreds,354376,0.0034526000000028034
Add,acessories,123803,0.003468899999994335
Add,acnp,31588,0.0033767999999980702
Add,delves,259619,0.003387600000003488
Add,feh,150650,0.003425499999998749
Add,flannels,61850,0.0034782999999976028
Add,marketingprofs,40943,0.0034003999999967505
Add,marilynn,78004,0.0033972999999960507
Add,auditioned,143958,0.003353900000000465
Add,motivations,1132527,0.0035503999999946245
Add,reorganizes,94934,0.003448499999997523
Add,brushing,917514,0.003424599999995337
Add,sipura,121104,0.003388999999998532
Add,hilight,37122,0.003463299999999947
Add,ramstein,92435,0.003376000000002932
Add,nalin,350910,0.0034568999999962102
Add,errorlevel,43914,0.0033783999999954517
Add,moens,32520,0.0033997999999968442
Add,athena,1939395,0.003377499999999145
Add,amazonite,66243,0.0033855999999943265
Add,rejuvenates,64465,0.003421799999998143
Add,badware,90502,0.003380800000002182
Add,jbt,31381,0.003437300000001642
Add,overdrive,1664969,0.0033695999999991955
Add,crawfords,31083,0.0034341999999938366
Add,sunetra,33542,0.0034893999999994207
Add,intellectual,19591717,0.003445899999995561
Add,crudely,162784,0.0033964000000068495
Add,keetch,36547,0.003433100000002298
Add,interposing,32300,0.003349400000004721
Add,engenharia,86916,0.0035002000000048383
Add,roode,32095,0.003469400000000178
Add,ebulletin,77649,0.003460199999999247
Add,csel,37067,0.0033907999999982508
Add,looter,52187,0.0034081000000014683
Add,mammals,3639188,0.003490300000002833
Add,fito,64574,0.0033634000000049014
Add,scrapbookers,70677,0.003381399999994983
Add,newname,125366,0.00342340000000263
Add,hasen,44860,0.0034211999999982368
Add,lakemont,49984,0.003461600000001397
Add,hulme,270387,0.003414700000000437
Add,beneteau,186055,0.003418099999997537
Add,holywell,142669,0.003402300000004743
Add,garibaldi,413893,0.003493799999993996
Add,wwwfoxnewscom,30995,0.003333200000000147
Add,cellent,31817,0.0033901999999983445
Add,sherline,33363,0.0034437999999994418
Add,xlibmesa,1257219,0.0034728000000043835
Add,speakercraft,78527,0.0034506999999948107
Add,fforwm,33436,0.003409200000000112
Add,helgeland,36185,0.0034315000000049167
Add,berthelot,41294,0.0034463999999942985
Add,mauchline,32916,0.003399100000002875
Add,sparrer,50681,0.003478800000003446
Add,sprat,69321,0.003411799999994969
Add,falciparum,450454,0.003340600000001359
Add,hibernia,341843,0.003480500000001996
Add,punkbuster,67903,0.003404100000004462
Add,jabbour,44773,0.0034125999999972123
Add,gastonia,466927,0.0033794000000000324
Add,doos,63907,0.003427700000003142
Add,freshness,1073306,0.00343499999999608
Add,ncptt,87976,0.0033753000000018574
Add,godiva,516824,0.0034624000000036403
Add,loompanics,33850,0.003432500000002392
Add,replied,7528347,0.0034113999999974
Add,integral,8867484,0.0034209000000018364
Add,dataresources,43701,0.003360999999998171
Add,founda,126674,0.003520399999999313
Add,lipper,374407,0.0034745000000029336
Add,citrates,38965,0.003376199999998164
Add,faustina,71378,0.0034212999999994054
Add,glin,51472,0.003382699999995964
Add,freshclam,60483,0.0035505000000028986
Add,otf,162572,0.0033642000000000394
Add,projectionist,69598,0.0034076000000027307
Add,quibbling,43497,0.0033867000000000758
Add,atlantis,2996210,0.003455100000003597
Add,warszawy,31880,0.0034578000000067277
Add,belittles,34009,0.0034567000000009784
Add,doughboy,118177,0.0034116999999938002
Add,anxiety,9539030,0.0034229999999979555
Add,ibss,42299,0.003644000000001313
Add,etui,55342,0.0034363000000041666
Add,xphone,174139,0.0034130000000018867
Add,dlidos,66594,0.003415300000000343
Add,refacing,187433,0.0034650000000056025
Add,nbe,45534,0.003517999999999688
Add,partman,77165,0.0034131000000030554
Add,regenerate,684077,0.0034046999999972627
Add,maharajah,41663,0.003355800000001352
Add,indepth,612353,0.0034229000000038923
Add,agoraphobic,60251,0.0034168999999977245
Add,seaway,228683,0.0034145999999992682
Add,waugh,892508,0.0034023999999988064
Add,headend,111393,0.0034773000000001275
Add,theoreticians,64802,0.0036630999999971436
Add,postino,38474,0.0036198999999967896
Add,taren,39499,0.00346720000000289
Add,infec,90281,0.00350350000000077
Add,mendenhall,273165,0.003381900000000826
Add,rwandans,50881,0.0034038999999950192
Add,seceded,62067,0.003477199999998959
Add,mygrid,61076,0.0034276999999960367
Add,virtuosi,50047,0.0034725000000008777
Add,anesth,120615,0.0034205999999983305
Add,cabs,818965,0.0034506000000007475
Add,chrismas,98161,0.003435899999999492
Add,her,391961061,0.0034522999999992976
Add,wipp,137823,0.0034511999999935483
Add,prsp,325513,0.0033766999999969016
Add,dredd,380316,0.003446600000003741
Add,lot,106405208,0.0034223999999980492
Add,peserico,32888,0.00339020000000545
Add,proinsulin,37881,0.0033282999999997287
Add,fpb,83633,0.003406999999995719
Add,trouville,40260,0.0034384000000002857
Add,kover,31711,0.003485200000000077
Add,donahoe,69242,0.0035444000000026676
Add,byrd,2231903,0.0034453999999968232
Add,cdnx,84012,0.0034056000000006748
Add,helianthus,80443,0.003538500000004774
Add,mido,128471,0.003423499999996693
Add,khoa,609474,0.0034337999999962676
Add,fraxinus,85293,0.0034279000000054793
Add,birkenau,85785,0.0033966000000020813
Add,stew,1716385,0.0034689000000014403
Add,trigonal,55521,0.0034485999999986916
Add,ralston,582494,0.0033965000000009127
Add,porton,54146,0.003394700000001194
Add,conduct,29955541,0.0034881999999996083
Add,unlocker,180817,0.0034346999999996797
Add,tikanga,41796,0.003533700000005524
Add,everblades,39526,0.0034063999999958128
Add,bradshaw,1152734,0.0034567000000009784
Add,blitzed,107704,0.0034756000000015774
Add,ittf,66579,0.003449199999998598
Add,cova,192313,0.0034337000000022044
Add,glp,432317,0.003407899999999131
Add,raxco,51071,0.0033946000000000254
Add,electroluminescent,110263,0.0034135000000006244
Add,habitaciones,237304,0.0034282000000018797
Add,voyeuristic,77398,0.0033847999999991885
Add,pravin,61942,0.0034568999999962102
Add,zlp,43962,0.00339670000000325
Add,schoolroom,84285,0.0034552000000047656
Add,dystocia,73803,0.0034509000000042533
Add,juicy,3778910,0.0034381999999979485
Add,macquarrie,47553,0.0034029000000046494
Add,hutton,1202649,0.003394000000000119
Add,graz,1012240,0.0035130999999992696
Add,soundcards,184247,0.003391399999998157
Add,escambia,270678,0.0034852999999941403
Add,soundkase,208319,0.0034066999999993186
Add,borrow,4137645,0.0034394999999989295
Add,epu,47399,0.003528100000004031
Add,numark,793214,0.0035077000000001135
Add,antofagasta,79082,0.0033844999999956826
Add,deine,237415,0.0033905999999959135
Add,sspi,55807,0.003393499999994276
Add,jobes,55138,0.0035297999999954754
Add,rentslicer,47683,0.0034311000000002423
Add,giveth,197784,0.003426700000005667
Add,deflating,84878,0.0034155000000026803
Add,airdate,160089,0.0035379000000048677
Add,billabong,896141,0.0034471000000024787
Add,kenmore,1130433,0.0034689000000014403
Add,legacies,564969,0.0034205999999983305
Add,overwrites,190068,0.003372499999997558
Add,legalistic,126980,0.0034913999999943712
Add,bogdanovich,65138,0.0033931000000038125
Add,minuto,208096,0.0034046999999972627
Add,locomotive,1409043,0.0033772000000027447
Add,alessandria,71070,0.003475199999996903
Add,gehrels,39479,0.003491099999997971
Add,sideband,129431,0.003437500000003979
Add,sublist,86648,0.003429700000005198
Add,unbonded,417643,0.0034071999999980562
Add,troodos,36020,0.0034702000000024213
Add,gratissex,59786,0.003453699999994342
Add,muchmusic,78363,0.0033925000000039063
Add,llai,48364,0.0033814000000020883
Add,plazes,62979,0.003444700000002854
Add,narrabeen,68665,0.003413999999999362
Add,proxibid,43609,0.003441999999999723
Add,chaldean,104821,0.003394000000000119
Add,insurence,90752,0.0034263000000009924
Add,thornburgh,63060,0.0034323000000000548
Add,gisborne,490636,0.003435899999999492
Add,monsoons,89492,0.0034628000000012094
Add,agila,64661,0.003424400000000105
Add,eweekly,31939,0.0034767000000002213
Add,stumbling,867151,0.0034294999999957554
Add,zaadzsters,41329,0.0034218999999993116
Add,fotovista,248768,0.003469499999994241
Add,celebreties,43244,0.003485900000001152
Add,hegde,47484,0.0034120999999984747
Add,libcrypto,48950,0.0035141999999979134
Add,workup,161248,0.003486999999999796
Add,hugest,43040,0.0035060999999956266
Add,mollison,51836,0.003402599999994038
Add,teatime,75939,0.0034605999999968162
Add,recompiled,212034,0.0034624000000036403
Add,easyline,51333,0.0034914000000014767
Add,unfixed,66749,0.0034615000000002283
Add,usl,196997,0.0034188000000057173
Add,interdenominational,102292,0.0033833000000029756
Add,applets,1689646,0.0033981999999994628
Add,ravencall,33229,0.0035049000000029196
Add,merriam,1644972,0.003429199999999355
Add,luckytech,68495,0.0034498999999996727
Add,versicolor,105061,0.0034137999999970248
Add,inpe,31591,0.00338710000000475
Add,echolink,45528,0.0034854000000024143
Add,thruxton,100416,0.0034411999999974796
Add,critique,4462001,0.0035167999999998756
Add,necessarily,15867816,0.003959100000002991
Add,thema,1061529,0.003512699999994595
Add,sencor,61056,0.003476899999995453
Add,fotoalbum,89371,0.0033863000000025067
Add,diospyros,33370,0.003429599999996924
Add,biosphere,855964,0.0034552000000047656
Add,hypersensitivity,626786,0.0034745000000029336
Add,teengirl,97807,0.0034113999999974
Add,fouke,35573,0.003414200000001699
Add,steamhammer,33712,0.0034185000000022114
Add,footballpremier,56435,0.0034005999999990877
Add,southridge,66971,0.003432199999998886
Add,norment,35665,0.003445499999997992
Add,smmes,35572,0.003450599999993642
Add,mulgrew,105132,0.0034466999999978043
Add,buck,6669472,0.0033813000000009197
Add,versionprinter,190709,0.003440900000001079
Add,sympathomimetic,63939,0.0034270000000020673
Add,southwater,39099,0.003463299999999947
Add,presentationcontext,32030,0.0034131999999971185
Add,napco,86683,0.0034202999999948247
Add,cours,1138194,0.0035325000000057116
Add,geniuses,420865,0.00342340000000263
Add,verifica,70645,0.003425199999995243
Add,stupider,77182,0.0034537999999955105
Add,fanforce,111332,0.003446799999998973
Add,dahon,84945,0.0035208999999980506
Add,jemison,106028,0.003522600000003706
Add,bakke,179553,0.0034009000000025935
Add,gallu,104669,0.003418400000001043
Add,samson,2793475,0.003383900000002882
Add,bristlecone,57159,0.0035397999999986496
Add,transpiration,166477,0.0034044000000008623
Add,sidestepping,49750,0.00341959999999375
Add,produtora,56567,0.003411599999999737
Add,huxtable,66854,0.0034441999999970108
Add,enacts,258158,0.003505799999999226
Add,ystrad,37649,0.00344869999999986
Add,bonsall,159931,0.003421600000002911
Add,emagazine,51099,0.003489200000004189
Add,panola,192586,0.003775099999998588
Add,tiziana,66119,0.0035590000000027544
Add,mollusks,191891,0.0033979999999971255
Add,jocular,40596,0.00342030000000193
Add,oceans,3449148,0.0034930000000059636
Add,hairloss,141140,0.003549100000000749
Add,neere,42900,0.0033812999999938143
Add,dall,243031,0.0034209999999958995
Add,khodorkovsky,135964,0.0034241000000037047
Add,epass,64674,0.003477199999998959
Add,daugther,112413,0.0035254000000009
Add,airlined,47199,0.0034266000000044983
Add,diagrams,4745696,0.0034038999999950192
Add,mcintire,213881,0.0034512000000006537
Add,grayce,30932,0.003399700000002781
Add,balcones,57849,0.003479499999997415
Add,particuliers,54869,0.00338469999999802
Add,nhcd,34693,0.00347370000000069
Add,mobiledia,112124,0.0034320000000036543
Add,mytaxfree,66915,0.0034989999999979204
Add,niple,71812,0.003482599999998115
Add,ugx,82096,0.0034313999999966427
Add,renzo,164823,0.0034148999999956686
Add,spyderco,183865,0.003408800000002543
Add,litvak,45867,0.0035408000000032303
Add,aprox,301199,0.0034789999999986776
Add,otherother,220102,0.0034813999999983025
Add,bronner,172643,0.0034884999999960087
Add,rastafarian,69635,0.0035114000000007195
Add,phw,32773,0.0035117999999982885
Add,chao,1014492,0.0034922999999977833
Add,escada,933346,0.003435699999997155
Add,cuties,704840,0.0034239999999954307
Add,jahresbericht,42050,0.0034578999999936855
Add,sfreensavers,42806,0.003537299999997856
Add,lippman,146400,0.003447399999998879
Add,subsector,408694,0.0034170000000059986
Add,echinocereus,33616,0.0034198000000031925
Add,cheeked,130090,0.0034854000000024143
Add,washes,909792,0.003516900000001044
Add,internationally,6101687,0.003406999999995719
Add,nikolov,36784,0.0033983999999946946
Add,ttfn,73108,0.0034600000000040154
Add,survivable,105367,0.0034854999999964775
Add,widcomm,34337,0.0034537000000014473
Add,rijndael,111304,0.003424300000006042
Add,affectations,32926,0.0033861000000001695
Add,crosman,93611,0.003466800000005321
Add,outhouse,260657,0.003571399999998448
Add,mediaset,42079,0.003404199999998525
Add,sinope,84132,0.0034512000000006537
Add,sxsw,405357,0.0033858999999978323
Add,provveditorato,34430,0.003412399999994875
Add,multitude,2343548,0.003487799999994934
Add,giftshop,97998,0.0034255999999999176
Add,computerized,2455700,0.0034327999999987924
Add,llave,59509,0.0034615000000002283
Add,jaldhar,32228,0.0034050999999948317
Add,arrogant,1384122,0.003555599999998549
Add,scarey,81189,0.0034526000000028034
Add,overberg,201808,0.0034763999999967155
Add,outlawing,148393,0.003449700000004441
Add,fui,183480,0.0034363000000041666
Add,hopelessly,569641,0.003508899999999926
Add,institue,109084,0.0034748000000064394
Add,ganbang,41224,0.0035712000000032162
Add,keloid,46905,0.0034276999999960367
Add,acces,766188,0.003446499999995467
Add,nielson,295819,0.0035093999999986636
Add,slox,198058,0.0035023000000009574
Add,friberg,66509,0.003474099999998259
Add,teliasonera,92386,0.0033938000000048874
Add,carrey,554807,0.0035141000000038503
Add,smirking,404398,0.0035156999999941263
Add,sigg,178078,0.0034759999999991464
Add,scene,29372413,0.003462200000001303
Add,limitless,692234,0.0034306000000015047
Add,ssue,73194,0.003511899999999457
Add,barmen,33286,0.003622000000000014
Add,dechlorination,57576,0.0034561999999951354
Add,chrysene,34146,0.003453699999994342
Add,nopc,50252,0.0034133000000053926
Add,dex,1712379,0.0035533000000000925
Add,actualizacion,42528,0.003447300000004816
Add,conductors,1356348,0.003462999999996441
Add,kopaonik,32133,0.0034637999999986846
Add,visconti,220574,0.003488500000003114
Add,swoboda,47663,0.003482299999994609
Add,southeasterly,112647,0.0034192999999973495
Add,vestibulum,104088,0.0034340999999997734
Add,dgnews,38998,0.0034378000000003794
Add,xce,38632,0.0034574000000020533
Add,micawber,52720,0.003563599999999667
Add,headwaters,487237,0.0035362000000063176
Add,permissions,9632465,0.0034013000000001625
Add,hanspeter,38597,0.0034783999999987714
Add,jado,109097,0.0035145999999954824
Add,nickell,138657,0.003473499999998353
Add,inodes,131447,0.003442799999994861
Add,qfc,35029,0.0034507999999959793
Add,implications,13188157,0.0034192000000032863
Add,lgas,37542,0.0034976999999969394
Add,dischargeable,34806,0.003503199999997264
Add,distilled,1161329,0.0034255000000058544
Add,pool,53046994,0.0034826000000052204
Add,lilydale,116067,0.0034435000000030414
Add,zolmitriptan,40210,0.0034628999999952725
Add,nanak,179117,0.003507800000001282
Add,unreduced,38983,0.003505999999994458
Add,pareja,245568,0.003472599999994941
Add,normblog,106614,0.0034411999999974796
